rel_path,fs,lead_index,lead_name,r_time_s,target_len,outdir,mode
576918.dat,400.0,0,I,0.6975,300,C:/Physionet/PhysioNetChallange/one_beat_out/576918,wfdb
576920.dat,400.0,0,I,0.8,300,C:/Physionet/PhysioNetChallange/one_beat_out/576920,wfdb
577476.dat,400.0,0,I,1.3375,300,C:/Physionet/PhysioNetChallange/one_beat_out/577476,wfdb
579975.dat,400.0,0,I,0.5775,300,C:/Physionet/PhysioNetChallange/one_beat_out/579975,wfdb
579977.dat,400.0,0,I,0.5625,300,C:/Physionet/PhysioNetChallange/one_beat_out/579977,wfdb
579978.dat,400.0,0,I,0.9925,300,C:/Physionet/PhysioNetChallange/one_beat_out/579978,wfdb
579979.dat,400.0,0,I,0.6,300,C:/Physionet/PhysioNetChallange/one_beat_out/579979,wfdb
579986.dat,400.0,0,I,0.545,300,C:/Physionet/PhysioNetChallange/one_beat_out/579986,wfdb
579990.dat,400.0,0,I,0.6925,300,C:/Physionet/PhysioNetChallange/one_beat_out/579990,wfdb
579995.dat,400.0,0,I,1.1325,300,C:/Physionet/PhysioNetChallange/one_beat_out/579995,wfdb
580934.dat,400.0,0,I,0.56,300,C:/Physionet/PhysioNetChallange/one_beat_out/580934,wfdb
582894.dat,400.0,0,I,0.5925,300,C:/Physionet/PhysioNetChallange/one_beat_out/582894,wfdb
582895.dat,400.0,0,I,0.4,300,C:/Physionet/PhysioNetChallange/one_beat_out/582895,wfdb
582903.dat,400.0,0,I,0.9425,300,C:/Physionet/PhysioNetChallange/one_beat_out/582903,wfdb
582904.dat,400.0,0,I,1.1075,300,C:/Physionet/PhysioNetChallange/one_beat_out/582904,wfdb
582908.dat,400.0,0,I,0.5075,300,C:/Physionet/PhysioNetChallange/one_beat_out/582908,wfdb
582909.dat,400.0,0,I,0.69,300,C:/Physionet/PhysioNetChallange/one_beat_out/582909,wfdb
582911.dat,400.0,0,I,0.815,300,C:/Physionet/PhysioNetChallange/one_beat_out/582911,wfdb
582912.dat,400.0,0,I,1.1,300,C:/Physionet/PhysioNetChallange/one_beat_out/582912,wfdb
582913.dat,400.0,0,I,0.35,300,C:/Physionet/PhysioNetChallange/one_beat_out/582913,wfdb
582914.dat,400.0,0,I,1.1125,300,C:/Physionet/PhysioNetChallange/one_beat_out/582914,wfdb
582915.dat,400.0,0,I,0.6625,300,C:/Physionet/PhysioNetChallange/one_beat_out/582915,wfdb
582916.dat,400.0,0,I,0.4675,300,C:/Physionet/PhysioNetChallange/one_beat_out/582916,wfdb
582917.dat,400.0,0,I,1.1875,300,C:/Physionet/PhysioNetChallange/one_beat_out/582917,wfdb
582919.dat,400.0,0,I,1.1275,300,C:/Physionet/PhysioNetChallange/one_beat_out/582919,wfdb
582920.dat,400.0,0,I,0.705,300,C:/Physionet/PhysioNetChallange/one_beat_out/582920,wfdb
582923.dat,400.0,0,I,0.7325,300,C:/Physionet/PhysioNetChallange/one_beat_out/582923,wfdb
582927.dat,400.0,0,I,0.8425,300,C:/Physionet/PhysioNetChallange/one_beat_out/582927,wfdb
582930.dat,400.0,0,I,0.68,300,C:/Physionet/PhysioNetChallange/one_beat_out/582930,wfdb
582931.dat,400.0,0,I,0.9375,300,C:/Physionet/PhysioNetChallange/one_beat_out/582931,wfdb
582932.dat,400.0,0,I,0.805,300,C:/Physionet/PhysioNetChallange/one_beat_out/582932,wfdb
582933.dat,400.0,0,I,1.0225,300,C:/Physionet/PhysioNetChallange/one_beat_out/582933,wfdb
582934.dat,400.0,0,I,0.7375,300,C:/Physionet/PhysioNetChallange/one_beat_out/582934,wfdb
582939.dat,400.0,0,I,0.6675,300,C:/Physionet/PhysioNetChallange/one_beat_out/582939,wfdb
582940.dat,400.0,0,I,1.0425,300,C:/Physionet/PhysioNetChallange/one_beat_out/582940,wfdb
582941.dat,400.0,0,I,0.6475,300,C:/Physionet/PhysioNetChallange/one_beat_out/582941,wfdb
582942.dat,400.0,0,I,1.0625,300,C:/Physionet/PhysioNetChallange/one_beat_out/582942,wfdb
582944.dat,400.0,0,I,1.1375,300,C:/Physionet/PhysioNetChallange/one_beat_out/582944,wfdb
582945.dat,400.0,0,I,0.855,300,C:/Physionet/PhysioNetChallange/one_beat_out/582945,wfdb
582947.dat,400.0,0,I,1.07,300,C:/Physionet/PhysioNetChallange/one_beat_out/582947,wfdb
582948.dat,400.0,0,I,0.4825,300,C:/Physionet/PhysioNetChallange/one_beat_out/582948,wfdb
582949.dat,400.0,0,I,1.0675,300,C:/Physionet/PhysioNetChallange/one_beat_out/582949,wfdb
582950.dat,400.0,0,I,0.315,300,C:/Physionet/PhysioNetChallange/one_beat_out/582950,wfdb
582952.dat,400.0,0,I,0.46,300,C:/Physionet/PhysioNetChallange/one_beat_out/582952,wfdb
582953.dat,400.0,0,I,1.24,300,C:/Physionet/PhysioNetChallange/one_beat_out/582953,wfdb
582954.dat,400.0,0,I,0.7375,300,C:/Physionet/PhysioNetChallange/one_beat_out/582954,wfdb
582955.dat,400.0,0,I,0.91,300,C:/Physionet/PhysioNetChallange/one_beat_out/582955,wfdb
58375.dat,400.0,0,I,0.4,300,C:/Physionet/PhysioNetChallange/one_beat_out/58375,wfdb
585060.dat,400.0,0,I,1.1275,300,C:/Physionet/PhysioNetChallange/one_beat_out/585060,wfdb
587027.dat,400.0,0,I,1.0575,300,C:/Physionet/PhysioNetChallange/one_beat_out/587027,wfdb
587029.dat,400.0,0,I,0.8075,300,C:/Physionet/PhysioNetChallange/one_beat_out/587029,wfdb
587030.dat,400.0,0,I,0.425,300,C:/Physionet/PhysioNetChallange/one_beat_out/587030,wfdb
587036.dat,400.0,0,I,0.4625,300,C:/Physionet/PhysioNetChallange/one_beat_out/587036,wfdb
587040.dat,400.0,0,I,0.95,300,C:/Physionet/PhysioNetChallange/one_beat_out/587040,wfdb
587041.dat,400.0,0,I,0.44,300,C:/Physionet/PhysioNetChallange/one_beat_out/587041,wfdb
587042.dat,400.0,0,I,1.005,300,C:/Physionet/PhysioNetChallange/one_beat_out/587042,wfdb
587043.dat,400.0,0,I,0.35,300,C:/Physionet/PhysioNetChallange/one_beat_out/587043,wfdb
587044.dat,400.0,0,I,0.8375,300,C:/Physionet/PhysioNetChallange/one_beat_out/587044,wfdb
587047.dat,400.0,0,I,0.88,300,C:/Physionet/PhysioNetChallange/one_beat_out/587047,wfdb
587050.dat,400.0,0,I,0.315,300,C:/Physionet/PhysioNetChallange/one_beat_out/587050,wfdb
587052.dat,400.0,0,I,0.355,300,C:/Physionet/PhysioNetChallange/one_beat_out/587052,wfdb
587053.dat,400.0,0,I,0.8575,300,C:/Physionet/PhysioNetChallange/one_beat_out/587053,wfdb
587054.dat,400.0,0,I,0.68,300,C:/Physionet/PhysioNetChallange/one_beat_out/587054,wfdb
587055.dat,400.0,0,I,0.685,300,C:/Physionet/PhysioNetChallange/one_beat_out/587055,wfdb
587057.dat,400.0,0,I,1.075,300,C:/Physionet/PhysioNetChallange/one_beat_out/587057,wfdb
587058.dat,400.0,0,I,0.38,300,C:/Physionet/PhysioNetChallange/one_beat_out/587058,wfdb
587059.dat,400.0,0,I,0.6975,300,C:/Physionet/PhysioNetChallange/one_beat_out/587059,wfdb
587063.dat,400.0,0,I,1.1225,300,C:/Physionet/PhysioNetChallange/one_beat_out/587063,wfdb
588055.dat,400.0,0,I,0.7475,300,C:/Physionet/PhysioNetChallange/one_beat_out/588055,wfdb
588064.dat,400.0,0,I,1.0,300,C:/Physionet/PhysioNetChallange/one_beat_out/588064,wfdb
588978.dat,400.0,0,I,0.8375,300,C:/Physionet/PhysioNetChallange/one_beat_out/588978,wfdb
588979.dat,400.0,0,I,0.5325,300,C:/Physionet/PhysioNetChallange/one_beat_out/588979,wfdb
588980.dat,400.0,0,I,0.815,300,C:/Physionet/PhysioNetChallange/one_beat_out/588980,wfdb
588981.dat,400.0,0,I,0.5375,300,C:/Physionet/PhysioNetChallange/one_beat_out/588981,wfdb
588982.dat,400.0,0,I,0.4925,300,C:/Physionet/PhysioNetChallange/one_beat_out/588982,wfdb
588983.dat,400.0,0,I,1.1725,300,C:/Physionet/PhysioNetChallange/one_beat_out/588983,wfdb
588988.dat,400.0,0,I,0.4825,300,C:/Physionet/PhysioNetChallange/one_beat_out/588988,wfdb
588990.dat,400.0,0,I,0.71,300,C:/Physionet/PhysioNetChallange/one_beat_out/588990,wfdb
588991.dat,400.0,0,I,0.98,300,C:/Physionet/PhysioNetChallange/one_beat_out/588991,wfdb
588992.dat,400.0,0,I,0.7475,300,C:/Physionet/PhysioNetChallange/one_beat_out/588992,wfdb
588993.dat,400.0,0,I,0.61,300,C:/Physionet/PhysioNetChallange/one_beat_out/588993,wfdb
588995.dat,400.0,0,I,0.86,300,C:/Physionet/PhysioNetChallange/one_beat_out/588995,wfdb
588996.dat,400.0,0,I,0.515,300,C:/Physionet/PhysioNetChallange/one_beat_out/588996,wfdb
588998.dat,400.0,0,I,1.425,300,C:/Physionet/PhysioNetChallange/one_beat_out/588998,wfdb
588999.dat,400.0,0,I,1.015,300,C:/Physionet/PhysioNetChallange/one_beat_out/588999,wfdb
589001.dat,400.0,0,I,0.6925,300,C:/Physionet/PhysioNetChallange/one_beat_out/589001,wfdb
58981.dat,400.0,0,I,0.335,300,C:/Physionet/PhysioNetChallange/one_beat_out/58981,wfdb
59038.dat,400.0,0,I,0.7975,300,C:/Physionet/PhysioNetChallange/one_beat_out/59038,wfdb
591110.dat,400.0,0,I,0.8975,300,C:/Physionet/PhysioNetChallange/one_beat_out/591110,wfdb
596402.dat,400.0,0,I,1.1125,300,C:/Physionet/PhysioNetChallange/one_beat_out/596402,wfdb
598558.dat,400.0,0,I,0.8075,300,C:/Physionet/PhysioNetChallange/one_beat_out/598558,wfdb
598559.dat,400.0,0,I,1.04,300,C:/Physionet/PhysioNetChallange/one_beat_out/598559,wfdb
598561.dat,400.0,0,I,0.365,300,C:/Physionet/PhysioNetChallange/one_beat_out/598561,wfdb
598567.dat,400.0,0,I,1.1125,300,C:/Physionet/PhysioNetChallange/one_beat_out/598567,wfdb
598568.dat,400.0,0,I,1.0775,300,C:/Physionet/PhysioNetChallange/one_beat_out/598568,wfdb
598642.dat,400.0,0,I,0.915,300,C:/Physionet/PhysioNetChallange/one_beat_out/598642,wfdb
599229.dat,400.0,0,I,0.8275,300,C:/Physionet/PhysioNetChallange/one_beat_out/599229,wfdb
604609.dat,400.0,0,I,0.5125,300,C:/Physionet/PhysioNetChallange/one_beat_out/604609,wfdb
60583.dat,400.0,0,I,0.475,300,C:/Physionet/PhysioNetChallange/one_beat_out/60583,wfdb
60602.dat,400.0,0,I,0.86,300,C:/Physionet/PhysioNetChallange/one_beat_out/60602,wfdb
607610.dat,400.0,0,I,0.3125,300,C:/Physionet/PhysioNetChallange/one_beat_out/607610,wfdb
60948.dat,400.0,0,I,1.195,300,C:/Physionet/PhysioNetChallange/one_beat_out/60948,wfdb
613857.dat,400.0,0,I,0.655,300,C:/Physionet/PhysioNetChallange/one_beat_out/613857,wfdb
613858.dat,400.0,0,I,0.6025,300,C:/Physionet/PhysioNetChallange/one_beat_out/613858,wfdb
613861.dat,400.0,0,I,0.475,300,C:/Physionet/PhysioNetChallange/one_beat_out/613861,wfdb
613865.dat,400.0,0,I,0.38,300,C:/Physionet/PhysioNetChallange/one_beat_out/613865,wfdb
613867.dat,400.0,0,I,0.8225,300,C:/Physionet/PhysioNetChallange/one_beat_out/613867,wfdb
613871.dat,400.0,0,I,0.5,300,C:/Physionet/PhysioNetChallange/one_beat_out/613871,wfdb
613878.dat,400.0,0,I,0.7875,300,C:/Physionet/PhysioNetChallange/one_beat_out/613878,wfdb
613881.dat,400.0,0,I,0.875,300,C:/Physionet/PhysioNetChallange/one_beat_out/613881,wfdb
613883.dat,400.0,0,I,0.67,300,C:/Physionet/PhysioNetChallange/one_beat_out/613883,wfdb
613894.dat,400.0,0,I,1.045,300,C:/Physionet/PhysioNetChallange/one_beat_out/613894,wfdb
613896.dat,400.0,0,I,0.6025,300,C:/Physionet/PhysioNetChallange/one_beat_out/613896,wfdb
613900.dat,400.0,0,I,0.3075,300,C:/Physionet/PhysioNetChallange/one_beat_out/613900,wfdb
613901.dat,400.0,0,I,0.935,300,C:/Physionet/PhysioNetChallange/one_beat_out/613901,wfdb
613903.dat,400.0,0,I,1.115,300,C:/Physionet/PhysioNetChallange/one_beat_out/613903,wfdb
61476.dat,400.0,0,I,0.9925,300,C:/Physionet/PhysioNetChallange/one_beat_out/61476,wfdb
617100.dat,400.0,0,I,1.04,300,C:/Physionet/PhysioNetChallange/one_beat_out/617100,wfdb
622416.dat,400.0,0,I,0.3775,300,C:/Physionet/PhysioNetChallange/one_beat_out/622416,wfdb
622417.dat,400.0,0,I,1.2725,300,C:/Physionet/PhysioNetChallange/one_beat_out/622417,wfdb
622420.dat,400.0,0,I,1.1125,300,C:/Physionet/PhysioNetChallange/one_beat_out/622420,wfdb
622422.dat,400.0,0,I,0.6125,300,C:/Physionet/PhysioNetChallange/one_beat_out/622422,wfdb
622424.dat,400.0,0,I,0.7675,300,C:/Physionet/PhysioNetChallange/one_beat_out/622424,wfdb
622427.dat,400.0,0,I,1.02,300,C:/Physionet/PhysioNetChallange/one_beat_out/622427,wfdb
622428.dat,400.0,0,I,0.8975,300,C:/Physionet/PhysioNetChallange/one_beat_out/622428,wfdb
622429.dat,400.0,0,I,0.4525,300,C:/Physionet/PhysioNetChallange/one_beat_out/622429,wfdb
623095.dat,400.0,0,I,0.665,300,C:/Physionet/PhysioNetChallange/one_beat_out/623095,wfdb
623698.dat,400.0,0,I,0.3275,300,C:/Physionet/PhysioNetChallange/one_beat_out/623698,wfdb
623713.dat,400.0,0,I,0.7475,300,C:/Physionet/PhysioNetChallange/one_beat_out/623713,wfdb
623739.dat,400.0,0,I,0.5475,300,C:/Physionet/PhysioNetChallange/one_beat_out/623739,wfdb
623743.dat,400.0,0,I,0.305,300,C:/Physionet/PhysioNetChallange/one_beat_out/623743,wfdb
623895.dat,400.0,0,I,0.9075,300,C:/Physionet/PhysioNetChallange/one_beat_out/623895,wfdb
623904.dat,400.0,0,I,1.1875,300,C:/Physionet/PhysioNetChallange/one_beat_out/623904,wfdb
623969.dat,400.0,0,I,0.345,300,C:/Physionet/PhysioNetChallange/one_beat_out/623969,wfdb
626207.dat,400.0,0,I,0.4525,300,C:/Physionet/PhysioNetChallange/one_beat_out/626207,wfdb
626735.dat,400.0,0,I,0.3075,300,C:/Physionet/PhysioNetChallange/one_beat_out/626735,wfdb
63137.dat,400.0,0,I,0.635,300,C:/Physionet/PhysioNetChallange/one_beat_out/63137,wfdb
63153.dat,400.0,0,I,0.6775,300,C:/Physionet/PhysioNetChallange/one_beat_out/63153,wfdb
636212.dat,400.0,0,I,0.645,300,C:/Physionet/PhysioNetChallange/one_beat_out/636212,wfdb
63736.dat,400.0,0,I,0.4575,300,C:/Physionet/PhysioNetChallange/one_beat_out/63736,wfdb
638128.dat,400.0,0,I,1.035,300,C:/Physionet/PhysioNetChallange/one_beat_out/638128,wfdb
639499.dat,400.0,0,I,0.8975,300,C:/Physionet/PhysioNetChallange/one_beat_out/639499,wfdb
640889.dat,400.0,0,I,1.105,300,C:/Physionet/PhysioNetChallange/one_beat_out/640889,wfdb
64360.dat,400.0,0,I,0.5375,300,C:/Physionet/PhysioNetChallange/one_beat_out/64360,wfdb
654633.dat,400.0,0,I,1.21,300,C:/Physionet/PhysioNetChallange/one_beat_out/654633,wfdb
654753.dat,400.0,0,I,0.965,300,C:/Physionet/PhysioNetChallange/one_beat_out/654753,wfdb
654783.dat,400.0,0,I,1.0125,300,C:/Physionet/PhysioNetChallange/one_beat_out/654783,wfdb
65606.dat,400.0,0,I,0.7375,300,C:/Physionet/PhysioNetChallange/one_beat_out/65606,wfdb
65659.dat,400.0,0,I,0.9875,300,C:/Physionet/PhysioNetChallange/one_beat_out/65659,wfdb
662183.dat,400.0,0,I,0.375,300,C:/Physionet/PhysioNetChallange/one_beat_out/662183,wfdb
662210.dat,400.0,0,I,1.0625,300,C:/Physionet/PhysioNetChallange/one_beat_out/662210,wfdb
664101.dat,400.0,0,I,0.5,300,C:/Physionet/PhysioNetChallange/one_beat_out/664101,wfdb
666116.dat,400.0,0,I,0.5575,300,C:/Physionet/PhysioNetChallange/one_beat_out/666116,wfdb
666455.dat,400.0,0,I,0.5875,300,C:/Physionet/PhysioNetChallange/one_beat_out/666455,wfdb
66928.dat,400.0,0,I,0.385,300,C:/Physionet/PhysioNetChallange/one_beat_out/66928,wfdb
67141.dat,400.0,0,I,0.865,300,C:/Physionet/PhysioNetChallange/one_beat_out/67141,wfdb
672395.dat,400.0,0,I,0.9625,300,C:/Physionet/PhysioNetChallange/one_beat_out/672395,wfdb
673081.dat,400.0,0,I,0.615,300,C:/Physionet/PhysioNetChallange/one_beat_out/673081,wfdb
67463.dat,400.0,0,I,0.78,300,C:/Physionet/PhysioNetChallange/one_beat_out/67463,wfdb
678293.dat,400.0,0,I,0.3675,300,C:/Physionet/PhysioNetChallange/one_beat_out/678293,wfdb
681099.dat,400.0,0,I,0.8875,300,C:/Physionet/PhysioNetChallange/one_beat_out/681099,wfdb
690340.dat,400.0,0,I,1.025,300,C:/Physionet/PhysioNetChallange/one_beat_out/690340,wfdb
692627.dat,400.0,0,I,0.7625,300,C:/Physionet/PhysioNetChallange/one_beat_out/692627,wfdb
69321.dat,400.0,0,I,1.045,300,C:/Physionet/PhysioNetChallange/one_beat_out/69321,wfdb
695752.dat,400.0,0,I,0.3325,300,C:/Physionet/PhysioNetChallange/one_beat_out/695752,wfdb
69658.dat,400.0,0,I,1.2525,300,C:/Physionet/PhysioNetChallange/one_beat_out/69658,wfdb
69954.dat,400.0,0,I,1.23,300,C:/Physionet/PhysioNetChallange/one_beat_out/69954,wfdb
69986.dat,400.0,0,I,0.4025,300,C:/Physionet/PhysioNetChallange/one_beat_out/69986,wfdb
700743.dat,400.0,0,I,0.3525,300,C:/Physionet/PhysioNetChallange/one_beat_out/700743,wfdb
704212.dat,400.0,0,I,0.4925,300,C:/Physionet/PhysioNetChallange/one_beat_out/704212,wfdb
706978.dat,400.0,0,I,1.2,300,C:/Physionet/PhysioNetChallange/one_beat_out/706978,wfdb
70738.dat,400.0,0,I,0.7725,300,C:/Physionet/PhysioNetChallange/one_beat_out/70738,wfdb
70829.dat,400.0,0,I,0.785,300,C:/Physionet/PhysioNetChallange/one_beat_out/70829,wfdb
709486.dat,400.0,0,I,0.3325,300,C:/Physionet/PhysioNetChallange/one_beat_out/709486,wfdb
71379.dat,400.0,0,I,0.995,300,C:/Physionet/PhysioNetChallange/one_beat_out/71379,wfdb
72014.dat,400.0,0,I,0.9125,300,C:/Physionet/PhysioNetChallange/one_beat_out/72014,wfdb
728374.dat,400.0,0,I,0.9225,300,C:/Physionet/PhysioNetChallange/one_beat_out/728374,wfdb
729107.dat,400.0,0,I,0.9075,300,C:/Physionet/PhysioNetChallange/one_beat_out/729107,wfdb
73100.dat,400.0,0,I,0.5125,300,C:/Physionet/PhysioNetChallange/one_beat_out/73100,wfdb
73579.dat,400.0,0,I,1.0775,300,C:/Physionet/PhysioNetChallange/one_beat_out/73579,wfdb
738670.dat,400.0,0,I,0.9525,300,C:/Physionet/PhysioNetChallange/one_beat_out/738670,wfdb
740339.dat,400.0,0,I,0.42,300,C:/Physionet/PhysioNetChallange/one_beat_out/740339,wfdb
743398.dat,400.0,0,I,1.2,300,C:/Physionet/PhysioNetChallange/one_beat_out/743398,wfdb
74662.dat,400.0,0,I,0.88,300,C:/Physionet/PhysioNetChallange/one_beat_out/74662,wfdb
74675.dat,400.0,0,I,1.765,300,C:/Physionet/PhysioNetChallange/one_beat_out/74675,wfdb
74737.dat,400.0,0,I,0.965,300,C:/Physionet/PhysioNetChallange/one_beat_out/74737,wfdb
747529.dat,400.0,0,I,0.9775,300,C:/Physionet/PhysioNetChallange/one_beat_out/747529,wfdb
74877.dat,400.0,0,I,0.5825,300,C:/Physionet/PhysioNetChallange/one_beat_out/74877,wfdb
751377.dat,400.0,0,I,0.6275,300,C:/Physionet/PhysioNetChallange/one_beat_out/751377,wfdb
755139.dat,400.0,0,I,0.84,300,C:/Physionet/PhysioNetChallange/one_beat_out/755139,wfdb
755806.dat,400.0,0,I,0.9825,300,C:/Physionet/PhysioNetChallange/one_beat_out/755806,wfdb
76325.dat,400.0,0,I,0.4225,300,C:/Physionet/PhysioNetChallange/one_beat_out/76325,wfdb
763435.dat,400.0,0,I,0.415,300,C:/Physionet/PhysioNetChallange/one_beat_out/763435,wfdb
76558.dat,400.0,0,I,1.1,300,C:/Physionet/PhysioNetChallange/one_beat_out/76558,wfdb
76777.dat,400.0,0,I,0.5,300,C:/Physionet/PhysioNetChallange/one_beat_out/76777,wfdb
768957.dat,400.0,0,I,0.5875,300,C:/Physionet/PhysioNetChallange/one_beat_out/768957,wfdb
772009.dat,400.0,0,I,0.665,300,C:/Physionet/PhysioNetChallange/one_beat_out/772009,wfdb
773149.dat,400.0,0,I,0.6225,300,C:/Physionet/PhysioNetChallange/one_beat_out/773149,wfdb
774381.dat,400.0,0,I,0.4675,300,C:/Physionet/PhysioNetChallange/one_beat_out/774381,wfdb
776005.dat,400.0,0,I,0.3825,300,C:/Physionet/PhysioNetChallange/one_beat_out/776005,wfdb
776841.dat,400.0,0,I,0.91,300,C:/Physionet/PhysioNetChallange/one_beat_out/776841,wfdb
77722.dat,400.0,0,I,0.49,300,C:/Physionet/PhysioNetChallange/one_beat_out/77722,wfdb
77753.dat,400.0,0,I,1.095,300,C:/Physionet/PhysioNetChallange/one_beat_out/77753,wfdb
78300.dat,400.0,0,I,1.07,300,C:/Physionet/PhysioNetChallange/one_beat_out/78300,wfdb
784818.dat,400.0,0,I,0.425,300,C:/Physionet/PhysioNetChallange/one_beat_out/784818,wfdb
787763.dat,400.0,0,I,1.27,300,C:/Physionet/PhysioNetChallange/one_beat_out/787763,wfdb
79093.dat,400.0,0,I,0.565,300,C:/Physionet/PhysioNetChallange/one_beat_out/79093,wfdb
792104.dat,400.0,0,I,0.5475,300,C:/Physionet/PhysioNetChallange/one_beat_out/792104,wfdb
799267.dat,400.0,0,I,0.4675,300,C:/Physionet/PhysioNetChallange/one_beat_out/799267,wfdb
803093.dat,400.0,0,I,0.46,300,C:/Physionet/PhysioNetChallange/one_beat_out/803093,wfdb
804265.dat,400.0,0,I,0.9225,300,C:/Physionet/PhysioNetChallange/one_beat_out/804265,wfdb
804273.dat,400.0,0,I,0.5025,300,C:/Physionet/PhysioNetChallange/one_beat_out/804273,wfdb
804636.dat,400.0,0,I,0.795,300,C:/Physionet/PhysioNetChallange/one_beat_out/804636,wfdb
804775.dat,400.0,0,I,0.395,300,C:/Physionet/PhysioNetChallange/one_beat_out/804775,wfdb
805211.dat,400.0,0,I,0.34,300,C:/Physionet/PhysioNetChallange/one_beat_out/805211,wfdb
807843.dat,400.0,0,I,0.5975,300,C:/Physionet/PhysioNetChallange/one_beat_out/807843,wfdb
810073.dat,400.0,0,I,1.1575,300,C:/Physionet/PhysioNetChallange/one_beat_out/810073,wfdb
811400.dat,400.0,0,I,0.7975,300,C:/Physionet/PhysioNetChallange/one_beat_out/811400,wfdb
812997.dat,400.0,0,I,0.7525,300,C:/Physionet/PhysioNetChallange/one_beat_out/812997,wfdb
818056.dat,400.0,0,I,0.495,300,C:/Physionet/PhysioNetChallange/one_beat_out/818056,wfdb
82674.dat,400.0,0,I,0.4975,300,C:/Physionet/PhysioNetChallange/one_beat_out/82674,wfdb
82799.dat,400.0,0,I,0.4375,300,C:/Physionet/PhysioNetChallange/one_beat_out/82799,wfdb
829403.dat,400.0,0,I,0.515,300,C:/Physionet/PhysioNetChallange/one_beat_out/829403,wfdb
830619.dat,400.0,0,I,0.6475,300,C:/Physionet/PhysioNetChallange/one_beat_out/830619,wfdb
830621.dat,400.0,0,I,0.36,300,C:/Physionet/PhysioNetChallange/one_beat_out/830621,wfdb
830624.dat,400.0,0,I,0.5425,300,C:/Physionet/PhysioNetChallange/one_beat_out/830624,wfdb
830625.dat,400.0,0,I,0.6825,300,C:/Physionet/PhysioNetChallange/one_beat_out/830625,wfdb
830626.dat,400.0,0,I,0.7075,300,C:/Physionet/PhysioNetChallange/one_beat_out/830626,wfdb
830627.dat,400.0,0,I,1.15,300,C:/Physionet/PhysioNetChallange/one_beat_out/830627,wfdb
830628.dat,400.0,0,I,1.04,300,C:/Physionet/PhysioNetChallange/one_beat_out/830628,wfdb
830630.dat,400.0,0,I,1.14,300,C:/Physionet/PhysioNetChallange/one_beat_out/830630,wfdb
830631.dat,400.0,0,I,0.56,300,C:/Physionet/PhysioNetChallange/one_beat_out/830631,wfdb
830634.dat,400.0,0,I,1.075,300,C:/Physionet/PhysioNetChallange/one_beat_out/830634,wfdb
830635.dat,400.0,0,I,0.725,300,C:/Physionet/PhysioNetChallange/one_beat_out/830635,wfdb
830636.dat,400.0,0,I,0.315,300,C:/Physionet/PhysioNetChallange/one_beat_out/830636,wfdb
830637.dat,400.0,0,I,0.82,300,C:/Physionet/PhysioNetChallange/one_beat_out/830637,wfdb
830638.dat,400.0,0,I,0.9775,300,C:/Physionet/PhysioNetChallange/one_beat_out/830638,wfdb
830642.dat,400.0,0,I,0.715,300,C:/Physionet/PhysioNetChallange/one_beat_out/830642,wfdb
830646.dat,400.0,0,I,0.31,300,C:/Physionet/PhysioNetChallange/one_beat_out/830646,wfdb
830647.dat,400.0,0,I,0.8325,300,C:/Physionet/PhysioNetChallange/one_beat_out/830647,wfdb
830648.dat,400.0,0,I,0.4475,300,C:/Physionet/PhysioNetChallange/one_beat_out/830648,wfdb
830650.dat,400.0,0,I,1.2125,300,C:/Physionet/PhysioNetChallange/one_beat_out/830650,wfdb
830651.dat,400.0,0,I,0.445,300,C:/Physionet/PhysioNetChallange/one_beat_out/830651,wfdb
830653.dat,400.0,0,I,0.615,300,C:/Physionet/PhysioNetChallange/one_beat_out/830653,wfdb
830654.dat,400.0,0,I,0.6425,300,C:/Physionet/PhysioNetChallange/one_beat_out/830654,wfdb
830656.dat,400.0,0,I,0.3775,300,C:/Physionet/PhysioNetChallange/one_beat_out/830656,wfdb
830658.dat,400.0,0,I,1.01,300,C:/Physionet/PhysioNetChallange/one_beat_out/830658,wfdb
830659.dat,400.0,0,I,0.6325,300,C:/Physionet/PhysioNetChallange/one_beat_out/830659,wfdb
830660.dat,400.0,0,I,1.8775,300,C:/Physionet/PhysioNetChallange/one_beat_out/830660,wfdb
830663.dat,400.0,0,I,0.9325,300,C:/Physionet/PhysioNetChallange/one_beat_out/830663,wfdb
830665.dat,400.0,0,I,0.41,300,C:/Physionet/PhysioNetChallange/one_beat_out/830665,wfdb
830673.dat,400.0,0,I,0.6875,300,C:/Physionet/PhysioNetChallange/one_beat_out/830673,wfdb
830674.dat,400.0,0,I,0.3375,300,C:/Physionet/PhysioNetChallange/one_beat_out/830674,wfdb
830676.dat,400.0,0,I,0.5175,300,C:/Physionet/PhysioNetChallange/one_beat_out/830676,wfdb
830679.dat,400.0,0,I,1.0975,300,C:/Physionet/PhysioNetChallange/one_beat_out/830679,wfdb
830680.dat,400.0,0,I,0.4975,300,C:/Physionet/PhysioNetChallange/one_beat_out/830680,wfdb
830682.dat,400.0,0,I,0.63,300,C:/Physionet/PhysioNetChallange/one_beat_out/830682,wfdb
830683.dat,400.0,0,I,0.6725,300,C:/Physionet/PhysioNetChallange/one_beat_out/830683,wfdb
830685.dat,400.0,0,I,0.335,300,C:/Physionet/PhysioNetChallange/one_beat_out/830685,wfdb
830686.dat,400.0,0,I,0.47,300,C:/Physionet/PhysioNetChallange/one_beat_out/830686,wfdb
